filename,label,cam
selfharm_night_1123_white_lsh_02 - 27of55,punching_wall,testbed
selfharm_night_1123_white_lsh_01 - 28of55,punching_wall,testbed
selfharm_night_1123_white_lsh_02 - 28of55,punching_wall,testbed
selfharm_night_1123_white_lsh_01 - 29of55,punching_wall,testbed
selfharm_night_1123_white_lsh_02 - 29of55,punching_wall,testbed
selfharm_night_1123_white_lsh_01 - 30of55,punching_wall,testbed
selfharm_night_1123_white_lsh_02 - 30of55,punching_wall,testbed
selfharm_day_1123_white_lsh_01 - 31of55,hittingbody,testbed
selfharm_day_1123_white_lsh_02 - 31of55,hittingbody,testbed
selfharm_day_1123_white_lsh_01 - 32of55,hittingbody,testbed
selfharm_day_1123_white_lsh_02 - 32of55,hittingbody,testbed
selfharm_day_1123_white_lsh_01 - 33of55,hittingbody,testbed
selfharm_day_1123_white_lsh_02 - 33of55,hittingbody,testbed
selfharm_day_1123_white_lsh_01 - 34of55,hittingbody,testbed
selfharm_day_1123_white_lsh_02 - 34of55,hittingbody,testbed
selfharm_day_1123_white_lsh_01 - 35of55,hittingbody,testbed
selfharm_day_1123_white_lsh_02 - 35of55,hittingbody,testbed
selfharm_night_1123_white_lsh_01 - 31of55,hittingbody,testbed
selfharm_night_1123_white_lsh_02 - 31of55,hittingbody,testbed
selfharm_night_1123_white_lsh_01 - 32of55,hittingbody,testbed
selfharm_night_1123_white_lsh_02 - 32of55,hittingbody,testbed
selfharm_night_1123_white_lsh_01 - 33of55,hittingbody,testbed
selfharm_night_1123_white_lsh_02 - 33of55,hittingbody,testbed
selfharm_night_1123_white_lsh_01 - 34of55,hittingbody,testbed
selfharm_night_1123_white_lsh_02 - 34of55,hittingbody,testbed
selfharm_night_1123_white_lsh_01 - 35of55,hittingbody,testbed
selfharm_night_1123_white_lsh_02 - 35of55,hittingbody,testbed
selfharm_day_1123_white_lsh_01 - 36of55,hittinghead_floor,testbed
selfharm_day_1123_white_lsh_02 - 36of55,hittinghead_floor,testbed
selfharm_day_1123_white_lsh_01 - 37of55,hittinghead_floor,testbed
selfharm_day_1123_white_lsh_02 - 37of55,hittinghead_floor,testbed
selfharm_day_1123_white_lsh_01 - 38of55,hittinghead_floor,testbed
selfharm_day_1123_white_lsh_02 - 38of55,hittinghead_floor,testbed
selfharm_day_1123_white_lsh_01 - 39of55,hittinghead_floor,testbed
selfharm_day_1123_white_lsh_02 - 39of55,hittinghead_floor,testbed
selfharm_day_1123_white_lsh_01 - 40of55,hittinghead_floor,testbed
selfharm_day_1123_white_lsh_02 - 40of55,hittinghead_floor,testbed
selfharm_night_1123_white_lsh_01 - 36of55,hittinghead_floor,testbed
selfharm_night_1123_white_lsh_02 - 36of55,hittinghead_floor,testbed
selfharm_night_1123_white_lsh_01 - 37of55,hittinghead_floor,testbed
selfharm_night_1123_white_lsh_02 - 37of55,hittinghead_floor,testbed
selfharm_night_1123_white_lsh_01 - 38of55,hittinghead_floor,testbed
selfharm_night_1123_white_lsh_02 - 38of55,hittinghead_floor,testbed
selfharm_night_1123_white_lsh_01 - 39of55,hittinghead_floor,testbed
selfharm_night_1123_white_lsh_02 - 39of55,hittinghead_floor,testbed
selfharm_night_1123_white_lsh_01 - 40of55,hittinghead_floor,testbed
selfharm_night_1123_white_lsh_02 - 40of55,hittinghead_floor,testbed
selfharm_day_1123_white_lsh_01 - 41of55,punching_floor,testbed
selfharm_day_1123_white_lsh_02 - 41of55,punching_floor,testbed
selfharm_day_1123_white_lsh_01 - 42of55,punching_floor,testbed
selfharm_day_1123_white_lsh_02 - 42of55,punching_floor,testbed
selfharm_day_1123_white_lsh_01 - 43of55,punching_floor,testbed
selfharm_day_1123_white_lsh_02 - 43of55,punching_floor,testbed
selfharm_day_1123_white_lsh_01 - 44of55,punching_floor,testbed
selfharm_day_1123_white_lsh_02 - 44of55,punching_floor,testbed
selfharm_day_1123_white_lsh_01 - 45of55,punching_floor,testbed
selfharm_day_1123_white_lsh_02 - 45of55,punching_floor,testbed
selfharm_night_1123_white_lsh_01 - 41of55,punching_floor,testbed
selfharm_night_1123_white_lsh_02 - 41of55,punching_floor,testbed
selfharm_night_1123_white_lsh_01 - 42of55,punching_floor,testbed
selfharm_night_1123_white_lsh_02 - 42of55,punching_floor,testbed
selfharm_night_1123_white_lsh_01 - 43of55,punching_floor,testbed
selfharm_night_1123_white_lsh_02 - 43of55,punching_floor,testbed
selfharm_night_1123_white_lsh_01 - 44of55,punching_floor,testbed
selfharm_night_1123_white_lsh_02 - 44of55,punching_floor,testbed
selfharm_night_1123_white_lsh_01 - 45of55,punching_floor,testbed
selfharm_night_1123_white_lsh_02 - 45of55,punching_floor,testbed
selfharm_day_1123_white_lsh_01 - 46of55,biting,testbed
selfharm_day_1123_white_lsh_02 - 46of55,biting,testbed
selfharm_day_1123_white_lsh_01 - 47of55,biting,testbed
selfharm_day_1123_white_lsh_02 - 47of55,biting,testbed
selfharm_day_1123_white_lsh_01 - 48of55,biting,testbed
selfharm_day_1123_white_lsh_02 - 48of55,biting,testbed
selfharm_day_1123_white_lsh_01 - 49of55,biting,testbed
selfharm_day_1123_white_lsh_02 - 49of55,biting,testbed
selfharm_day_1123_white_lsh_01 - 50of55,biting,testbed
selfharm_day_1123_white_lsh_02 - 50of55,biting,testbed
selfharm_night_1123_white_lsh_01 - 46of55,biting,testbed
selfharm_night_1123_white_lsh_02 - 46of55,biting,testbed
selfharm_night_1123_white_lsh_01 - 47of55,biting,testbed
selfharm_night_1123_white_lsh_02 - 47of55,biting,testbed
selfharm_night_1123_white_lsh_01 - 48of55,biting,testbed
selfharm_night_1123_white_lsh_02 - 48of55,biting,testbed
selfharm_night_1123_white_lsh_01 - 49of55,biting,testbed
selfharm_night_1123_white_lsh_02 - 49of55,biting,testbed
selfharm_night_1123_white_lsh_01 - 50of55,biting,testbed
selfharm_night_1123_white_lsh_02 - 50of55,biting,testbed
selfharm_day_1123_white_lsh_01 - 51of55,biting,testbed
selfharm_day_1123_white_lsh_02 - 51of55,biting,testbed
selfharm_day_1123_white_lsh_01 - 52of55,biting,testbed
selfharm_day_1123_white_lsh_02 - 52of55,biting,testbed
selfharm_day_1123_white_lsh_01 - 53of55,biting,testbed
selfharm_day_1123_white_lsh_02 - 53of55,biting,testbed
selfharm_day_1123_white_lsh_01 - 54of55,biting,testbed
selfharm_day_1123_white_lsh_02 - 54of55,biting,testbed
selfharm_day_1123_white_lsh_01 - 55of55,biting,testbed
selfharm_day_1123_white_lsh_02 - 55of55,biting,testbed
selfharm_night_1123_white_lsh_01 - 51of55,biting,testbed
selfharm_night_1123_white_lsh_02 - 51of55,biting,testbed
selfharm_night_1123_white_lsh_01 - 52of55,biting,testbed
selfharm_night_1123_white_lsh_02 - 52of55,biting,testbed
selfharm_night_1123_white_lsh_01 - 53of55,biting,testbed
selfharm_night_1123_white_lsh_02 - 53of55,biting,testbed
selfharm_night_1123_white_lsh_01 - 54of55,biting,testbed
selfharm_night_1123_white_lsh_02 - 54of55,biting,testbed
selfharm_night_1123_white_lsh_01 - 55of55,biting,testbed
selfharm_night_1123_white_lsh_02 - 55of55,biting,testbed
normal_day_0901_black_lsh_01 - 1of45,normal,testbed
normal_day_0901_black_lsh_02 - 1of45,normal,testbed
normal_day_0901_black_lsh_01 - 2of45,normal,testbed
normal_day_0901_black_lsh_02 - 2of45,normal,testbed
normal_day_0901_black_lsh_01 - 3of45,normal,testbed
normal_day_0901_black_lsh_02 - 3of45,normal,testbed
normal_day_0901_black_lsh_01 - 4of45,normal,testbed
normal_day_0901_black_lsh_02 - 4of45,normal,testbed
normal_day_0901_black_lsh_01 - 5of45,normal,testbed
normal_day_0901_black_lsh_02 - 5of45,normal,testbed
normal_night_0901_black_lsh_01 - 1of45,normal,testbed
normal_night_0901_black_lsh_02 - 1of45,normal,testbed
normal_night_0901_black_lsh_01 - 2of45,normal,testbed
normal_night_0901_black_lsh_02 - 2of45,normal,testbed
normal_night_0901_black_lsh_01 - 3of45,normal,testbed
normal_night_0901_black_lsh_02 - 3of45,normal,testbed
normal_night_0901_black_lsh_01 - 4of45,normal,testbed
normal_night_0901_black_lsh_02 - 4of45,normal,testbed
normal_night_0901_black_lsh_01 - 5of45,normal,testbed
normal_night_0901_black_lsh_02 - 5of45,normal,testbed
normal_day_0901_black_lsh_01 - 6of45,normal,testbed
normal_day_0901_black_lsh_02 - 6of45,normal,testbed
normal_day_0901_black_lsh_01 - 7of45,normal,testbed
normal_day_0901_black_lsh_02 - 7of45,normal,testbed
normal_day_0901_black_lsh_01 - 8of45,normal,testbed
normal_day_0901_black_lsh_02 - 8of45,normal,testbed
normal_day_0901_black_lsh_01 - 9of45,normal,testbed
normal_day_0901_black_lsh_02 - 9of45,normal,testbed
normal_day_0901_black_lsh_01 - 10of45,normal,testbed
normal_day_0901_black_lsh_02 - 10of45,normal,testbed
normal_night_0901_black_lsh_01 - 6of45,normal,testbed
normal_night_0901_black_lsh_02 - 6of45,normal,testbed
normal_night_0901_black_lsh_01 - 7of45,normal,testbed
normal_night_0901_black_lsh_02 - 7of45,normal,testbed
normal_night_0901_black_lsh_01 - 8of45,normal,testbed
normal_night_0901_black_lsh_02 - 8of45,normal,testbed
normal_night_0901_black_lsh_01 - 9of45,normal,testbed
normal_night_0901_black_lsh_02 - 9of45,normal,testbed
normal_night_0901_black_lsh_01 - 10of45,normal,testbed
normal_night_0901_black_lsh_02 - 10of45,normal,testbed
normal_day_0901_black_lsh_01 - 11of45,normal,testbed
normal_day_0901_black_lsh_02 - 11of45,normal,testbed
normal_day_0901_black_lsh_01 - 12of45,normal,testbed
normal_day_0901_black_lsh_02 - 12of45,normal,testbed
normal_day_0901_black_lsh_01 - 13of45,normal,testbed
normal_day_0901_black_lsh_02 - 13of45,normal,testbed
normal_day_0901_black_lsh_01 - 14of45,normal,testbed
normal_day_0901_black_lsh_02 - 14of45,normal,testbed
normal_day_0901_black_lsh_01 - 15of45,normal,testbed
normal_day_0901_black_lsh_02 - 15of45,normal,testbed
normal_night_0901_black_lsh_01 - 11of45,normal,testbed
normal_night_0901_black_lsh_02 - 11of45,normal,testbed
normal_night_0901_black_lsh_01 - 12of45,normal,testbed
normal_night_0901_black_lsh_02 - 12of45,normal,testbed
normal_night_0901_black_lsh_01 - 13of45,normal,testbed
normal_night_0901_black_lsh_02 - 13of45,normal,testbed
normal_night_0901_black_lsh_01 - 14of45,normal,testbed
normal_night_0901_black_lsh_02 - 14of45,normal,testbed
normal_night_0901_black_lsh_01 - 15of45,normal,testbed
normal_night_0901_black_lsh_02 - 15of45,normal,testbed
normal_day_0901_black_lsh_01 - 16of45,normal,testbed
normal_day_0901_black_lsh_02 - 16of45,normal,testbed
normal_day_0901_black_lsh_01 - 17of45,normal,testbed
normal_day_0901_black_lsh_02 - 17of45,normal,testbed
normal_day_0901_black_lsh_01 - 18of45,normal,testbed
normal_day_0901_black_lsh_02 - 18of45,normal,testbed
normal_day_0901_black_lsh_01 - 19of45,normal,testbed
normal_day_0901_black_lsh_02 - 19of45,normal,testbed
normal_day_0901_black_lsh_01 - 20of45,normal,testbed
normal_day_0901_black_lsh_02 - 20of45,normal,testbed
normal_night_0901_black_lsh_01 - 16of45,normal,testbed
normal_night_0901_black_lsh_02 - 16of45,normal,testbed
normal_night_0901_black_lsh_01 - 17of45,normal,testbed
normal_night_0901_black_lsh_02 - 17of45,normal,testbed
normal_night_0901_black_lsh_01 - 18of45,normal,testbed
normal_night_0901_black_lsh_02 - 18of45,normal,testbed
normal_night_0901_black_lsh_01 - 19of45,normal,testbed
normal_night_0901_black_lsh_02 - 19of45,normal,testbed
normal_night_0901_black_lsh_01 - 20of45,normal,testbed
normal_night_0901_black_lsh_02 - 20of45,normal,testbed
normal_day_0901_black_lsh_01 - 21of45,normal,testbed
normal_day_0901_black_lsh_02 - 21of45,normal,testbed
normal_day_0901_black_lsh_01 - 22of45,normal,testbed
normal_day_0901_black_lsh_02 - 22of45,normal,testbed
normal_day_0901_black_lsh_01 - 23of45,normal,testbed
normal_day_0901_black_lsh_02 - 23of45,normal,testbed
normal_day_0901_black_lsh_01 - 24of45,normal,testbed
normal_day_0901_black_lsh_02 - 24of45,normal,testbed
normal_day_0901_black_lsh_01 - 25of45,normal,testbed
normal_day_0901_black_lsh_02 - 25of45,normal,testbed
normal_night_0901_black_lsh_01 - 21of45,normal,testbed
normal_night_0901_black_lsh_02 - 21of45,normal,testbed
normal_night_0901_black_lsh_01 - 22of45,normal,testbed
normal_night_0901_black_lsh_02 - 22of45,normal,testbed
normal_night_0901_black_lsh_01 - 23of45,normal,testbed
normal_night_0901_black_lsh_02 - 23of45,normal,testbed
normal_night_0901_black_lsh_01 - 24of45,normal,testbed
normal_night_0901_black_lsh_02 - 24of45,normal,testbed
normal_night_0901_black_lsh_01 - 25of45,normal,testbed
normal_night_0901_black_lsh_02 - 25of45,normal,testbed
normal_day_0901_black_lsh_01 - 26of45,normal,testbed
normal_day_0901_black_lsh_02 - 26of45,normal,testbed
normal_day_0901_black_lsh_01 - 27of45,normal,testbed
normal_day_0901_black_lsh_02 - 27of45,normal,testbed
normal_day_0901_black_lsh_01 - 28of45,normal,testbed
normal_day_0901_black_lsh_02 - 28of45,normal,testbed
normal_day_0901_black_lsh_01 - 29of45,normal,testbed
normal_day_0901_black_lsh_02 - 29of45,normal,testbed
normal_day_0901_black_lsh_01 - 30of45,normal,testbed
normal_day_0901_black_lsh_02 - 30of45,normal,testbed
normal_night_0901_black_lsh_01 - 26of45,normal,testbed
normal_night_0901_black_lsh_02 - 26of45,normal,testbed
normal_night_0901_black_lsh_01 - 27of45,normal,testbed
normal_night_0901_black_lsh_02 - 27of45,normal,testbed
normal_night_0901_black_lsh_01 - 28of45,normal,testbed
normal_night_0901_black_lsh_02 - 28of45,normal,testbed
normal_night_0901_black_lsh_01 - 29of45,normal,testbed
normal_night_0901_black_lsh_02 - 29of45,normal,testbed
normal_night_0901_black_lsh_01 - 30of45,normal,testbed
normal_night_0901_black_lsh_02 - 30of45,normal,testbed
normal_day_0901_black_lsh_01 - 31of45,normal,testbed
normal_day_0901_black_lsh_02 - 31of45,normal,testbed
normal_day_0901_black_lsh_01 - 32of45,normal,testbed
normal_day_0901_black_lsh_02 - 32of45,normal,testbed
normal_day_0901_black_lsh_01 - 33of45,normal,testbed
normal_day_0901_black_lsh_02 - 33of45,normal,testbed
normal_day_0901_black_lsh_01 - 34of45,normal,testbed
normal_day_0901_black_lsh_02 - 34of45,normal,testbed
normal_day_0901_black_lsh_01 - 35of45,normal,testbed
normal_day_0901_black_lsh_02 - 35of45,normal,testbed
normal_night_0901_black_lsh_01 - 31of45,normal,testbed
normal_night_0901_black_lsh_02 - 31of45,normal,testbed
normal_night_0901_black_lsh_01 - 32of45,normal,testbed
normal_night_0901_black_lsh_02 - 32of45,normal,testbed
normal_night_0901_black_lsh_01 - 33of45,normal,testbed
normal_night_0901_black_lsh_02 - 33of45,normal,testbed
normal_night_0901_black_lsh_01 - 34of45,normal,testbed
normal_night_0901_black_lsh_02 - 34of45,normal,testbed
normal_night_0901_black_lsh_01 - 35of45,normal,testbed
normal_night_0901_black_lsh_02 - 35of45,normal,testbed
normal_day_0901_black_lsh_01 - 36of45,normal,testbed
normal_day_0901_black_lsh_02 - 36of45,normal,testbed
normal_day_0901_black_lsh_01 - 37of45,normal,testbed
normal_day_0901_black_lsh_02 - 37of45,normal,testbed
normal_day_0901_black_lsh_01 - 38of45,normal,testbed
normal_day_0901_black_lsh_02 - 38of45,normal,testbed
normal_day_0901_black_lsh_01 - 39of45,normal,testbed
normal_day_0901_black_lsh_02 - 39of45,normal,testbed
normal_day_0901_black_lsh_01 - 40of45,normal,testbed
normal_day_0901_black_lsh_02 - 40of45,normal,testbed
normal_night_0901_black_lsh_01 - 36of45,normal,testbed
normal_night_0901_black_lsh_02 - 36of45,normal,testbed
normal_night_0901_black_lsh_01 - 37of45,normal,testbed
normal_night_0901_black_lsh_02 - 37of45,normal,testbed
normal_night_0901_black_lsh_01 - 38of45,normal,testbed
normal_night_0901_black_lsh_02 - 38of45,normal,testbed
normal_night_0901_black_lsh_01 - 39of45,normal,testbed
normal_night_0901_black_lsh_02 - 39of45,normal,testbed
normal_night_0901_black_lsh_01 - 40of45,normal,testbed
normal_night_0901_black_lsh_02 - 40of45,normal,testbed
normal_day_0901_black_lsh_01 - 41of45,normal,testbed
normal_day_0901_black_lsh_02 - 41of45,normal,testbed
normal_day_0901_black_lsh_01 - 42of45,normal,testbed
normal_day_0901_black_lsh_02 - 42of45,normal,testbed
normal_day_0901_black_lsh_01 - 43of45,normal,testbed
normal_day_0901_black_lsh_02 - 43of45,normal,testbed
normal_day_0901_black_lsh_01 - 44of45,normal,testbed
normal_day_0901_black_lsh_02 - 44of45,normal,testbed
normal_day_0901_black_lsh_01 - 45of45,normal,testbed
normal_day_0901_black_lsh_02 - 45of45,normal,testbed
normal_night_0901_black_lsh_01 - 41of45,normal,testbed
normal_night_0901_black_lsh_02 - 41of45,normal,testbed
normal_night_0901_black_lsh_01 - 42of45,normal,testbed
normal_night_0901_black_lsh_02 - 42of45,normal,testbed
normal_night_0901_black_lsh_01 - 43of45,normal,testbed
normal_night_0901_black_lsh_02 - 43of45,normal,testbed
normal_night_0901_black_lsh_01 - 44of45,normal,testbed
normal_night_0901_black_lsh_02 - 44of45,normal,testbed
normal_night_0901_black_lsh_01 - 45of45,normal,testbed
normal_night_0901_black_lsh_02 - 45of45,normal,testbed
selfharm_day_0901_yellow_hyj_01 - 2of60,scratching_neck,testbed
selfharm_day_0901_yellow_hyj_01 - 3of60,scratching_neck,testbed
selfharm_day_0901_yellow_hyj_01 - 4of60,scratching_neck,testbed
selfharm_day_0901_yellow_hyj_01 - 5of60,scratching_neck,testbed
selfharm_night_0901_yellow_hyj_01 - 1of60,scratching_neck,testbed
selfharm_night_0901_yellow_hyj_01 - 2of60,scratching_neck,testbed
selfharm_night_0901_yellow_hyj_01 - 3of60,scratching_neck,testbed
selfharm_night_0901_yellow_hyj_01 - 4of60,scratching_neck,testbed
selfharm_night_0901_yellow_hyj_01 - 5of60,scratching_neck,testbed
selfharm_day_0901_yellow_hyj_02 - 1of60,scratching_neck,testbed
selfharm_day_0901_yellow_hyj_02 - 2of60,scratching_neck,testbed
selfharm_day_0901_yellow_hyj_02 - 3of60,scratching_neck,testbed
selfharm_day_0901_yellow_hyj_02 - 4of60,scratching_neck,testbed
selfharm_day_0901_yellow_hyj_02 - 5of60,scratching_neck,testbed
selfharm_night_0901_yellow_hyj_02 - 1of60,scratching_neck,testbed
selfharm_night_0901_yellow_hyj_02 - 2of60,scratching_neck,testbed
selfharm_night_0901_yellow_hyj_02 - 3of60,scratching_neck,testbed
selfharm_night_0901_yellow_hyj_02 - 4of60,scratching_neck,testbed
selfharm_night_0901_yellow_hyj_02 - 5of60,scratching_neck,testbed
selfharm_day_0901_yellow_hyj_01 - 6of60,scratching_arm,testbed
selfharm_day_0901_yellow_hyj_01 - 7of60,scratching_arm,testbed
selfharm_day_0901_yellow_hyj_01 - 8of60,scratching_arm,testbed
selfharm_day_0901_yellow_hyj_01 - 9of60,scratching_arm,testbed
selfharm_day_0901_yellow_hyj_01 - 10of60,scratching_arm,testbed
selfharm_night_0901_yellow_hyj_01 - 6of60,scratching_arm,testbed
selfharm_night_0901_yellow_hyj_01 - 7of60,scratching_arm,testbed
selfharm_night_0901_yellow_hyj_01 - 8of60,scratching_arm,testbed
selfharm_night_0901_yellow_hyj_01 - 9of60,scratching_arm,testbed
selfharm_night_0901_yellow_hyj_01 - 10of60,scratching_arm,testbed
selfharm_day_0901_yellow_hyj_02 - 6of60,scratching_arm,testbed
selfharm_day_0901_yellow_hyj_02 - 7of60,scratching_arm,testbed
selfharm_day_0901_yellow_hyj_02 - 8of60,scratching_arm,testbed
selfharm_day_0901_yellow_hyj_02 - 9of60,scratching_arm,testbed
selfharm_day_0901_yellow_hyj_02 - 10of60,scratching_arm,testbed
selfharm_night_0901_yellow_hyj_02 - 6of60,scratching_arm,testbed
selfharm_night_0901_yellow_hyj_02 - 7of60,scratching_arm,testbed
selfharm_night_0901_yellow_hyj_02 - 8of60,scratching_arm,testbed
selfharm_night_0901_yellow_hyj_02 - 9of60,scratching_arm,testbed
selfharm_night_0901_yellow_hyj_02 - 10of60,scratching_arm,testbed
selfharm_day_0901_yellow_hyj_01 - 11of60,choking_cloth,testbed
selfharm_day_0901_yellow_hyj_01 - 12of60,choking_cloth,testbed
selfharm_day_0901_yellow_hyj_01 - 13of60,choking_cloth,testbed
selfharm_day_0901_yellow_hyj_01 - 14of60,choking_cloth,testbed
selfharm_day_0901_yellow_hyj_01 - 15of60,choking_cloth,testbed
selfharm_night_0901_yellow_hyj_01 - 11of60,choking_cloth,testbed
selfharm_night_0901_yellow_hyj_01 - 12of60,choking_cloth,testbed
selfharm_night_0901_yellow_hyj_01 - 13of60,choking_cloth,testbed
selfharm_night_0901_yellow_hyj_01 - 14of60,choking_cloth,testbed
selfharm_night_0901_yellow_hyj_01 - 15of60,choking_cloth,testbed
selfharm_day_0901_yellow_hyj_02 - 11of60,choking_cloth,testbed
selfharm_day_0901_yellow_hyj_02 - 12of60,choking_cloth,testbed
selfharm_day_0901_yellow_hyj_02 - 13of60,choking_cloth,testbed
selfharm_day_0901_yellow_hyj_02 - 14of60,choking_cloth,testbed
selfharm_day_0901_yellow_hyj_02 - 15of60,choking_cloth,testbed
selfharm_night_0901_yellow_hyj_02 - 11of60,choking_cloth,testbed
selfharm_night_0901_yellow_hyj_02 - 12of60,choking_cloth,testbed
selfharm_night_0901_yellow_hyj_02 - 13of60,choking_cloth,testbed
selfharm_night_0901_yellow_hyj_02 - 14of60,choking_cloth,testbed
selfharm_night_0901_yellow_hyj_02 - 15of60,choking_cloth,testbed
selfharm_day_0901_yellow_hyj_01 - 16of60,kicking_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 17of60,kicking_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 18of60,kicking_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 19of60,kicking_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 20of60,kicking_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 16of60,kicking_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 17of60,kicking_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 18of60,kicking_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 19of60,kicking_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 20of60,kicking_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 16of60,kicking_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 17of60,kicking_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 18of60,kicking_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 19of60,kicking_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 20of60,kicking_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 16of60,kicking_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 17of60,kicking_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 18of60,kicking_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 19of60,kicking_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 20of60,kicking_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 21of60,punching_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 22of60,punching_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 23of60,punching_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 24of60,punching_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 25of60,punching_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 21of60,punching_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 22of60,punching_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 23of60,punching_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 24of60,punching_wall,testbed
selfharm_night_0901_yellow_hyj_01 - 25of60,punching_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 21of60,punching_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 22of60,punching_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 23of60,punching_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 24of60,punching_wall,testbed
selfharm_day_0901_yellow_hyj_02 - 25of60,punching_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 21of60,punching_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 22of60,punching_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 23of60,punching_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 24of60,punching_wall,testbed
selfharm_night_0901_yellow_hyj_02 - 25of60,punching_wall,testbed
selfharm_day_0901_yellow_hyj_01 - 26of60,hittingbody,testbed
selfharm_day_0901_yellow_hyj_01 - 27of60,hittingbody,testbed
selfharm_day_0901_yellow_hyj_01 - 28of60,hittingbody,testbed
selfharm_day_0901_yellow_hyj_01 - 29of60,hittingbody,testbed
selfharm_day_0901_yellow_hyj_01 - 30of60,hittingbody,testbed
selfharm_night_0901_yellow_hyj_01 - 26of60,hittingbody,testbed
selfharm_night_0901_yellow_hyj_01 - 27of60,hittingbody,testbed
selfharm_night_0901_yellow_hyj_01 - 28of60,hittingbody,testbed
selfharm_night_0901_yellow_hyj_01 - 29of60,hittingbody,testbed
selfharm_night_0901_yellow_hyj_01 - 30of60,hittingbody,testbed
selfharm_day_0901_yellow_hyj_02 - 26of60,hittingbody,testbed
selfharm_day_0901_yellow_hyj_02 - 27of60,hittingbody,testbed
selfharm_day_0901_yellow_hyj_02 - 28of60,hittingbody,testbed
selfharm_day_0901_yellow_hyj_02 - 29of60,hittingbody,testbed
selfharm_day_0901_yellow_hyj_02 - 30of60,hittingbody,testbed
selfharm_night_0901_yellow_hyj_02 - 26of60,hittingbody,testbed
selfharm_night_0901_yellow_hyj_02 - 27of60,hittingbody,testbed
selfharm_night_0901_yellow_hyj_02 - 28of60,hittingbody,testbed
selfharm_night_0901_yellow_hyj_02 - 29of60,hittingbody,testbed
selfharm_night_0901_yellow_hyj_02 - 30of60,hittingbody,testbed
selfharm_day_0901_yellow_hyj_01 - 31of60,selfharm_tool,testbed
selfharm_day_0901_yellow_hyj_01 - 32of60,selfharm_tool,testbed
selfharm_day_0901_yellow_hyj_01 - 33of60,selfharm_tool,testbed
selfharm_day_0901_yellow_hyj_01 - 34of60,selfharm_tool,testbed
selfharm_day_0901_yellow_hyj_01 - 35of60,selfharm_tool,testbed
selfharm_night_0901_yellow_hyj_01 - 31of60,selfharm_tool,testbed
selfharm_night_0901_yellow_hyj_01 - 32of60,selfharm_tool,testbed
selfharm_night_0901_yellow_hyj_01 - 33of60,selfharm_tool,testbed
selfharm_night_0901_yellow_hyj_01 - 34of60,selfharm_tool,testbed
selfharm_night_0901_yellow_hyj_01 - 35of60,selfharm_tool,testbed
selfharm_day_0901_yellow_hyj_02 - 31of60,selfharm_tool,testbed
selfharm_day_0901_yellow_hyj_02 - 32of60,selfharm_tool,testbed
selfharm_day_0901_yellow_hyj_02 - 33of60,selfharm_tool,testbed
selfharm_day_0901_yellow_hyj_02 - 34of60,selfharm_tool,testbed
selfharm_day_0901_yellow_hyj_02 - 35of60,selfharm_tool,testbed
selfharm_night_0901_yellow_hyj_02 - 31of60,selfharm_tool,testbed
selfharm_night_0901_yellow_hyj_02 - 32of60,selfharm_tool,testbed
selfharm_night_0901_yellow_hyj_02 - 33of60,selfharm_tool,testbed
selfharm_night_0901_yellow_hyj_02 - 34of60,selfharm_tool,testbed
selfharm_night_0901_yellow_hyj_02 - 35of60,selfharm_tool,testbed
selfharm_day_0901_yellow_hyj_01 - 36of60,hittinghead_floor,testbed
